L0 Domain,L3 Sub-Category,L2 Category,L1 Sub-Domain,L4 Product Enum-Code,Product name,Colour,Size,Qty,Brand Name,MRP,Selling Price,Short Product Description,Long Product Description,SKU Code,Pack Qty,Pack Qty Unit of Measurement,Material / Content,Manufacturer Name & Address,Country of Origin,Customer Care Contact,Care Instructions,Time to Ship,Cancellable,Returnable,Replaceable,COD Available,Gross Weight,Gross Weight Unit of Measurement,Length x Breadth x Height (Cubic Cm.),Fragile,Liquid,Hazardous,Size Chart,GTIN,HSN,EAN,Season,Occasion,Design / Style Type,Trend,Pattern,Features,Fabric,Fabric Finish,Material Finish,Max Sale Quantity,Bundles / Multipack Sets,Fit,Collar,Neck,Sleeve Length,Sports Type,Pockets,Reversible,Lining,Waist Rise,Length,Insole,Sole Material,Toe Shape,Outsole,Fastening,Midsole,Closure Type,Base Metal,Plating,Stone Type,Gem Type,Strap Material,Buckle Type,Buckle Material,Dial Shape,Frame / Rim Type,Frame Shape,Frame Colour,Frame Size,Frame Material,Face Shape,Lens Material,Lens Colour,Compartment Closure,External Pocket,Laptop Compartment,Laptop Size,Shoulder Strap Type,Volume [Ltrs.],Water Resistance,Lock Type,Dead Weight,Display,Glass Material,Warranty,Battery Life,Bluetooth,Call Function,Pedometer,Heart Rate Monitor,Sleep Monitor,SPO2 Monitor,Dupatta Pattern,Kurta Pattern,Ornamentation,Coverage,Padding,Seam,Straps,Closure,Waist Band,Gender,Type,Fabric 2,images.img1,images.img2,images.img3,images.img4,Sustainable,images.img5,images.img6,Eunimart Reference Code
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Black Solid Mermaid Fit Saree Shapewear,Black,M,1,SECRETS BY ZEROKAATA,1995,658,This item cannot be returned.,-,-,1,Units,Elastane,"TAKE ME HOME E-SOLUTION PRIVATE LIMITED, Take Me Home Esolution Pvt Ltd, H-1/B, 3rd Floor, Kalkaji, New Delhi - 110019",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Polyester,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_SECRETSBYZEROKAATA_20096824WomenBlackSolidMermaidFitSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_SECRETSBYZEROKAATA_20096824WomenBlackSolidMermaidFitSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_SECRETSBYZEROKAATA_20096824WomenBlackSolidMermaidFitSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_SECRETSBYZEROKAATA_20096824WomenBlackSolidMermaidFitSareeShapewear_4.jpg,-,-,-,EU00978060
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Black Solid Mermaid Fit Saree Shapewear,Black,L,1,SECRETS BY ZEROKAATA,1995,658,This item cannot be returned.,-,-,1,Units,Elastane,"TAKE ME HOME E-SOLUTION PRIVATE LIMITED, Take Me Home Esolution Pvt Ltd, H-1/B, 3rd Floor, Kalkaji, New Delhi - 110019",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Polyester,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_SECRETSBYZEROKAATA_20096824WomenBlackSolidMermaidFitSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_SECRETSBYZEROKAATA_20096824WomenBlackSolidMermaidFitSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_SECRETSBYZEROKAATA_20096824WomenBlackSolidMermaidFitSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_SECRETSBYZEROKAATA_20096824WomenBlackSolidMermaidFitSareeShapewear_4.jpg,-,-,-,EU00978061
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Black Solid Mermaid Fit Saree Shapewear,Black,XL,1,SECRETS BY ZEROKAATA,1995,658,This item cannot be returned.,-,-,1,Units,Elastane,"TAKE ME HOME E-SOLUTION PRIVATE LIMITED, Take Me Home Esolution Pvt Ltd, H-1/B, 3rd Floor, Kalkaji, New Delhi - 110019",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Polyester,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_SECRETSBYZEROKAATA_20096824WomenBlackSolidMermaidFitSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_SECRETSBYZEROKAATA_20096824WomenBlackSolidMermaidFitSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_SECRETSBYZEROKAATA_20096824WomenBlackSolidMermaidFitSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_SECRETSBYZEROKAATA_20096824WomenBlackSolidMermaidFitSareeShapewear_4.jpg,-,-,-,EU00978062
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Black Solid Mermaid Fit Saree Shapewear,Black,XXL,1,SECRETS BY ZEROKAATA,1995,658,This item cannot be returned.,-,-,1,Units,Elastane,"TAKE ME HOME E-SOLUTION PRIVATE LIMITED, Take Me Home Esolution Pvt Ltd, H-1/B, 3rd Floor, Kalkaji, New Delhi - 110019",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Polyester,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_SECRETSBYZEROKAATA_20096824WomenBlackSolidMermaidFitSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_SECRETSBYZEROKAATA_20096824WomenBlackSolidMermaidFitSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_SECRETSBYZEROKAATA_20096824WomenBlackSolidMermaidFitSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_SECRETSBYZEROKAATA_20096824WomenBlackSolidMermaidFitSareeShapewear_4.jpg,-,-,-,EU00978063
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Black Solid Mermaid Fit Saree Shapewear,Black,3XL,1,SECRETS BY ZEROKAATA,1995,658,This item cannot be returned.,-,-,1,Units,Elastane,"TAKE ME HOME E-SOLUTION PRIVATE LIMITED, Take Me Home Esolution Pvt Ltd, H-1/B, 3rd Floor, Kalkaji, New Delhi - 110019",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Polyester,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_SECRETSBYZEROKAATA_20096824WomenBlackSolidMermaidFitSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_SECRETSBYZEROKAATA_20096824WomenBlackSolidMermaidFitSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_SECRETSBYZEROKAATA_20096824WomenBlackSolidMermaidFitSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_SECRETSBYZEROKAATA_20096824WomenBlackSolidMermaidFitSareeShapewear_4.jpg,-,-,-,EU00978064
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Black Solid Invisible Shaping Waist Cincher,Black,S,1,Marks & Spencer,2499,1999,This item cannot be returned.,-,-,1,Units,Elastane,"RetailNet, Importer's Address- Marks & Spencer Reliance india Pvt. Ltd. Gurgaon Haryana-122002",Cambodia,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_4.jpg,-,-,-,EU00978065
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Black Solid Invisible Shaping Waist Cincher,Black,M,1,Marks & Spencer,2499,1999,This item cannot be returned.,-,-,1,Units,Elastane,"RetailNet, Importer's Address- Marks & Spencer Reliance india Pvt. Ltd. Gurgaon Haryana-122002",Cambodia,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_4.jpg,-,-,-,EU00978066
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Black Solid Invisible Shaping Waist Cincher,Black,L,1,Marks & Spencer,2499,1999,This item cannot be returned.,-,-,1,Units,Elastane,"RetailNet, Importer's Address- Marks & Spencer Reliance india Pvt. Ltd. Gurgaon Haryana-122002",Cambodia,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_4.jpg,-,-,-,EU00978067
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Black Solid Invisible Shaping Waist Cincher,Black,XL,1,Marks & Spencer,2499,1999,This item cannot be returned.,-,-,1,Units,Elastane,"RetailNet, Importer's Address- Marks & Spencer Reliance india Pvt. Ltd. Gurgaon Haryana-122002",Cambodia,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_4.jpg,-,-,-,EU00978068
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Black Solid Invisible Shaping Waist Cincher,Black,XXL,1,Marks & Spencer,2499,1999,This item cannot be returned.,-,-,1,Units,Elastane,"RetailNet, Importer's Address- Marks & Spencer Reliance india Pvt. Ltd. Gurgaon Haryana-122002",Cambodia,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_4.jpg,-,-,-,EU00978069
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Black Solid Invisible Shaping Waist Cincher,Black,3XL,1,Marks & Spencer,2499,1999,This item cannot be returned.,-,-,1,Units,Elastane,"RetailNet, Importer's Address- Marks & Spencer Reliance india Pvt. Ltd. Gurgaon Haryana-122002",Cambodia,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_4.jpg,-,-,-,EU00978070
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Black Solid Invisible Shaping Waist Cincher,Black,4XL,1,Marks & Spencer,2499,1999,This item cannot be returned.,-,-,1,Units,Elastane,"RetailNet, Importer's Address- Marks & Spencer Reliance india Pvt. Ltd. Gurgaon Haryana-122002",Cambodia,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_4.jpg,-,-,-,EU00978071
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Black Solid Invisible Shaping Waist Cincher,Black,5XL,1,Marks & Spencer,2499,1999,This item cannot be returned.,-,-,1,Units,Elastane,"RetailNet, Importer's Address- Marks & Spencer Reliance india Pvt. Ltd. Gurgaon Haryana-122002",Cambodia,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_4.jpg,-,-,-,EU00978072
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Black Solid Invisible Shaping Waist Cincher,Black,6XL,1,Marks & Spencer,2499,1999,This item cannot be returned.,-,-,1,Units,Elastane,"RetailNet, Importer's Address- Marks & Spencer Reliance india Pvt. Ltd. Gurgaon Haryana-122002",Cambodia,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_MarksSpencer_12012770WomenBlackSolidInvisibleShapingWaistCincher_4.jpg,-,-,-,EU00978073
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Black Saree Shapewear ZI3023CORE0NUDE,Black,S,1,Zivame,1295,893,This item cannot be returned.,-,-,1,Units,Nylon,"MILASTAR RETAIL PRIVATE LIMITED, Milastar Retail Limited - 2726, 3rd Floor, Lakshminarayana Nivas, Off 80 feet Road, Indiranagar, Bangalore - 560 038",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,-,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,-,https://datalabs.siva3.io/images/WomenShapewear_Zivame_4335679WomenBlackSareeShapewearZI3023CORE0NUDE_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_4335679WomenBlackSareeShapewearZI3023CORE0NUDE_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_4335679WomenBlackSareeShapewearZI3023CORE0NUDE_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_4335679WomenBlackSareeShapewearZI3023CORE0NUDE_4.jpg,-,-,-,EU00978074
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Black Saree Shapewear ZI3023CORE0NUDE,Black,M,1,Zivame,1295,893,This item cannot be returned.,-,-,1,Units,Nylon,"MILASTAR RETAIL PRIVATE LIMITED, Milastar Retail Limited - 2726, 3rd Floor, Lakshminarayana Nivas, Off 80 feet Road, Indiranagar, Bangalore - 560 038",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,-,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,-,https://datalabs.siva3.io/images/WomenShapewear_Zivame_4335679WomenBlackSareeShapewearZI3023CORE0NUDE_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_4335679WomenBlackSareeShapewearZI3023CORE0NUDE_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_4335679WomenBlackSareeShapewearZI3023CORE0NUDE_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_4335679WomenBlackSareeShapewearZI3023CORE0NUDE_4.jpg,-,-,-,EU00978075
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Black Saree Shapewear ZI3023CORE0NUDE,Black,L,1,Zivame,1295,893,This item cannot be returned.,-,-,1,Units,Nylon,"MILASTAR RETAIL PRIVATE LIMITED, Milastar Retail Limited - 2726, 3rd Floor, Lakshminarayana Nivas, Off 80 feet Road, Indiranagar, Bangalore - 560 038",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,-,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,-,https://datalabs.siva3.io/images/WomenShapewear_Zivame_4335679WomenBlackSareeShapewearZI3023CORE0NUDE_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_4335679WomenBlackSareeShapewearZI3023CORE0NUDE_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_4335679WomenBlackSareeShapewearZI3023CORE0NUDE_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_4335679WomenBlackSareeShapewearZI3023CORE0NUDE_4.jpg,-,-,-,EU00978076
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Black Saree Shapewear ZI3023CORE0NUDE,Black,XL,1,Zivame,1295,893,This item cannot be returned.,-,-,1,Units,Nylon,"MILASTAR RETAIL PRIVATE LIMITED, Milastar Retail Limited - 2726, 3rd Floor, Lakshminarayana Nivas, Off 80 feet Road, Indiranagar, Bangalore - 560 038",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,-,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,-,https://datalabs.siva3.io/images/WomenShapewear_Zivame_4335679WomenBlackSareeShapewearZI3023CORE0NUDE_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_4335679WomenBlackSareeShapewearZI3023CORE0NUDE_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_4335679WomenBlackSareeShapewearZI3023CORE0NUDE_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_4335679WomenBlackSareeShapewearZI3023CORE0NUDE_4.jpg,-,-,-,EU00978077
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Black Saree Shapewear ZI3023CORE0NUDE,Black,XXL,1,Zivame,1295,893,This item cannot be returned.,-,-,1,Units,Nylon,"MILASTAR RETAIL PRIVATE LIMITED, Milastar Retail Limited - 2726, 3rd Floor, Lakshminarayana Nivas, Off 80 feet Road, Indiranagar, Bangalore - 560 038",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,-,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,-,https://datalabs.siva3.io/images/WomenShapewear_Zivame_4335679WomenBlackSareeShapewearZI3023CORE0NUDE_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_4335679WomenBlackSareeShapewearZI3023CORE0NUDE_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_4335679WomenBlackSareeShapewearZI3023CORE0NUDE_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_4335679WomenBlackSareeShapewearZI3023CORE0NUDE_4.jpg,-,-,-,EU00978078
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Cream Solid Tummy & Thigh Shapewear,Cream,M,1,HSR,999,599,This item cannot be returned.,-,-,1,Units,Elastane,"HSR RETAIL, HSR RetailShop No. 3019, IFM-International Fashion Market, Sitanagar to Puna Patiya Road, Near Sitanagar Bridge, Punagam. Surat 395010.",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy and Thigh Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_HSR_18695788WomenCreamSolidTummyThighShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_HSR_18695788WomenCreamSolidTummyThighShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_HSR_18695788WomenCreamSolidTummyThighShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_HSR_18695788WomenCreamSolidTummyThighShapewear_4.jpg,-,-,-,EU00978079
